MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	BalabanJ	BertzCT	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	LabuteASA	MolLogP	MolMR	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	TPSA	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	active
417.535	390.319	417.183460724	154	0	13.0920896321	-3.01905884027	13.0920896321	0.0319823423196	1.23743154248	1048.57904225193	0.6	-2.29	29	7193963.76951	169.26998792039	-4.03959999999999	104.6999	3	8	1	3	4	1	0	1	5	3	9	5	1	1	2	5	106.78	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
440.529	416.337	440.163059628	162	0	12.2713300593	-0.479966962424	12.2713300593	0.027747364952	1.65413220914	1119.13401855306	0.285714285714286	-3.4	31	6415897.2135	183.724564519073	3.90382	121.4955	3	9	0	0	0	2	1	3	8	2	10	6	0	0	0	3	128.97	0	0	0	1	0	3	0	0	0	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
423.907	409.795	423.022658988	140	0	12.1035239211	-0.588380897468	12.1035239211	0.0807698552672	1.64573078302	988.103505222402	0.125	-2.56	27	1610741.83842	167.015351773397	3.0249	105.5713	4	8	0	0	0	1	2	3	7	3	11	7	0	0	0	3	122.99	0	0	0	0	0	3	1	0	0	0	2	2	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
446.463	424.287	446.159019804	168	0	13.3063920121	-1.37240860924	13.3063920121	0.29639972398	1.41097774692	1230.40276982876	0.25	-4.14	33	49839357.2943	189.191563226927	3.32592	116.9327	1	9	0	2	2	1	2	3	6	1	9	5	0	1	1	5	108.36	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
482.582	454.358	482.174966996	180	0	13.1995156354	-0.60226899093	13.1995156354	0.048051105607	1.81812404919	1101.76837465129	0.36	-3.33	34	64540004.7676	203.4238890961	3.3054	129.981	0	8	0	3	3	1	0	1	9	0	9	8	0	1	1	4	86.66	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
371.481	342.249	371.220891788	146	0	13.0160507737	-0.433795141513	13.0160507737	0.237158315487	1.72921265666	759.283881720489	0.571428571428571	-2.37	27	1073210.93204	160.237996865938	2.08674	104.3224	2	6	0	2	2	1	0	1	3	1	6	3	0	1	1	3	83.71	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	3	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478.644	448.404	478.18208082	174	0	12.3058155633	-0.492640702009	12.3058155633	0.0903900804149	1.33844561738	889.492078869205	0.619047619047619	-2.11	32	29525473.8658	195.83746893515	2.873	125.0284	2	9	0	2	2	0	2	2	9	2	11	8	0	2	2	4	101.38	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
425.944	399.736	425.185662132	156	0	13.0608385815	0.106398678298	13.0608385815	0.106398678298	1.15848314248	1022.54361122674	0.409090909090909	-2.8	30	14908624.8614	180.200666414647	2.5956	117.8314	2	7	0	2	2	1	2	3	4	1	8	3	0	2	2	5	69.61	0	0	0	0	0	3	2	0	0	0	1	1	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
398.433	388.353	398.03681356	134	0	12.0469499737	-0.278859738212	12.0469499737	0.08548170194	1.41293405542	1260.89829380524	0.133333333333333	-2.99	27	3308590.50183	158.77088039853	0.9915	101.7064	2	10	0	1	1	1	3	4	9	2	12	3	0	0	0	5	130.29	0	0	0	0	0	6	1	0	0	0	2	2	0	0	1	6	2	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
421.475	398.291	421.130756456	156	0	13.19624315	-4.17910617179	13.19624315	0.433795913764	1.77767187449	1175.40624628195	0.473684210526316	-2.59	29	4047622.946	167.48132571828	0.603000000000001	104.8235	1	9	1	1	2	1	1	2	8	1	10	4	1	0	1	4	108.63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
484.65	450.378	484.249469328	182	0	12.9310820147	-0.0206197793483	12.9310820147	0.0206197793483	1.14130464148	1092.78383539838	0.583333333333333	-2.59	34	82161258.8099	203.873594127569	-2.38219999999999	132.0091	3	9	1	3	4	1	0	1	7	3	10	8	1	1	2	5	94.25	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
274.755	259.635	274.09852416	98	0	6.034180839	0.305791288738	6.034180839	0.305791288738	2.16008919313	614.145001444302	0.285714285714286	-1.81	19	29481.3956779	116.784721185609	3.185	77.8184	2	4	0	1	1	1	1	2	4	1	5	1	0	0	0	3	55.04	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349.362	329.202	349.14378434	134	0	13.5956719578	-1.08295755648	13.5956719578	0.0776844465276	1.64860549399	702.888304344228	0.470588235294118	-2.64	25	475764.912382	144.02744506102	1.8789	85.8264	2	7	1	1	2	1	0	1	4	2	8	4	1	1	2	3	87.74	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
375.453	348.237	375.214463724	146	0	12.0326635306	-0.392673723913	12.0326635306	0.078641027449	1.52715050303	812.529905761789	0.555555555555556	-2.52	27	1415030.43704	157.612860559585	0.0172000000000028	101.4198	2	9	0	1	1	1	1	2	6	2	9	7	0	1	1	3	97.74	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
341.374	326.254	341.1276601	126	0	5.92164082764	0.198297658697	5.92164082764	0.198297658697	1.6054737623	1223.90615617638	0.05	-3.67	26	2372332.56639	148.486158521031	3.87	100.4874	2	6	0	0	0	2	3	5	6	1	6	3	0	0	0	5	82.76	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
337.241	318.089	336.071149328	106	0	5.42782265684	-0.185733772676	5.42782265684	0.185733772676	1.87738464415	595.42102371848	0.466666666666667	-1.2	20	53095.5038618	126.429680807201	3.1464	79.6321	3	4	1	0	1	1	1	2	3	1	5	2	1	0	1	3	66.56	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
512.95	487.75	512.1462622	188	0	13.7662223728	-1.53190147086	13.7662223728	0.100737337631	1.49236262772	1299.30569743097	0.36	-3.63	36	142410801.917	211.591145172632	1.1957	129.4448	4	10	0	3	3	2	0	2	7	3	11	7	0	2	2	5	140.06	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	2	0	4	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477.564	454.38	477.102827456	170	0	12.7808427028	-3.43917079895	12.7808427028	0.0458006200234	2.02435882209	1321.8140394798	0.333333333333333	-2.89	32	11615987.9053	188.60844543012	3.5707	121.6197	0	9	0	0	0	2	1	3	8	0	11	8	0	0	0	3	120.87	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
388.493	364.301	388.156911628	144	0	12.7354727654	-0.494795527473	12.7354727654	0.0250920066598	1.6506086195	814.857410242346	0.421052631578947	-2.61	27	1323966.95284	162.28824603437	3.2788	106.5844	2	7	0	1	1	1	1	2	5	2	8	4	0	0	0	3	83.56	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
366.505	336.265	366.2307282	144	0	10.9624375587	-0.915024172966	10.9624375587	0.173832566977	1.53341681975	862.87577209825	0.608695652173913	-1.81	27	3160493.11344	160.704427336646	2.1049	103.7637	1	4	2	1	3	1	1	2	3	1	4	4	1	0	1	5	49.5	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
477.344	460.208	476.026621504	150	0	12.0038303789	-0.359418886739	12.0038303789	0.0387937505249	1.56740326283	1038.57575556896	0.111111111111111	-3.05	29	3962554.85772	178.617547546823	2.378	114.4279	4	9	0	0	0	2	1	3	9	3	11	7	0	0	0	3	127.65	0	0	0	1	0	3	0	1	0	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
318.341	300.197	318.155271816	122	0	12.4438912509	-0.424400982615	12.4438912509	0.0268813851426	1.81210063502	722.165089774979	0.538461538461538	-2.78	23	236737.491713	131.615551532181	0.98092	80.9676	3	10	1	0	1	0	2	2	9	2	10	3	1	0	1	3	137.11	0	0	0	1	0	5	0	0	0	0	1	1	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379.416	358.248	379.153206152	144	0	12.9645724768	-0.861961661208	12.9645724768	0.227788590745	1.63351186987	1084.77530828072	0.238095238095238	-3.48	28	2885103.44675	161.646614850741	2.65142	105.3247	1	7	0	1	1	2	1	3	6	1	7	3	0	0	0	4	74.49	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505.005	485.853	504.067932148	170	0	12.5766777454	-3.9566105165	12.5766777454	0.0073396337953	1.34402103282	1427.22042712706	0.2	-3.09	33	23547823.4143	198.26245847656	-1.39456	121.6569	3	10	0	1	1	1	2	3	7	3	13	7	0	0	0	4	143.95	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
486.528	460.32	486.190319932	184	0	14.4413111337	-1.82629511527	14.4413111337	0.0344354686319	1.89525713076	1491.74392993179	0.259259259259259	-4.4	36	132927920.234	207.319338025594	2.37682	132.4794	2	9	0	2	2	1	2	3	8	1	9	4	0	0	0	5	116.75	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
407.208	394.104	406.026324376	128	0	12.5182068846	-0.523483572671	12.5182068846	0.11566634357	2.02427128331	1030.92754837446	0.142857142857143	-3.08	25	402756.880181	149.063423434976	1.20102	92.341	3	10	0	0	0	1	2	3	7	2	11	3	0	0	0	3	132.85	0	0	0	1	0	4	0	0	0	0	1	1	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439.512	410.28	439.210721028	170	0	13.1413083861	-0.97668614678	13.1413083861	0.0964910385461	1.40889018925	1118.03264621204	0.5	-3.16	32	11345948.9663	186.218969079027	3.33902	118.0969	2	8	1	1	2	1	1	2	5	2	8	5	1	1	2	4	108.57	0	0	0	0	0	1	1	0	0	0	4	4	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
483.601	448.321	483.29444536	188	0	12.9945927696	-0.467931746518	12.9945927696	0.0711301760909	1.79203367073	1095.96237696366	0.478260869565217	-3.8	35	81425304.3959	204.657912689768	1.0475	133.6733	4	12	0	0	0	1	2	3	10	3	12	13	0	0	0	3	144.79	0	0	0	1	0	5	0	0	0	0	1	1	0	0	0	7	2	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
498.627	468.387	498.16067668	182	0	13.0307191561	-3.77919886727	13.0307191561	0.0131390673553	1.57677088336	1217.9412978483	0.523809523809524	-2.28	33	12156179.3197	194.579908504472	1.49988	121.6543	1	10	0	1	1	1	1	2	7	1	12	7	0	1	1	3	129.89	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
413.458	388.258	413.19372828	158	0	13.1945005039	-0.253954554044	13.1945005039	0.133583055136	1.62665652771	1104.3600267985	0.5	-2.98	30	15849837.5958	172.272996689581	0.0479000000000017	106.7754	2	10	0	2	2	1	2	3	8	2	10	6	0	1	1	5	108.59	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
406.55	374.294	406.249452264	158	0	12.8744754874	-0.149628877899	12.8744754874	0.054114446577	1.28156991803	885.521678869744	0.44	-2.66	30	8561248.60461	178.19371325657	2.0679	118.3788	4	5	1	1	2	2	0	2	2	3	5	6	0	1	1	4	76.63	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
494.957	471.773	494.102683136	176	0	12.8208038165	-3.37325538135	12.8208038165	0.14644165839	1.52401433275	1200.08829125208	0.428571428571429	-2.92	33	25772236.5355	195.299845840341	1.6943	119.4685	1	10	0	2	2	1	1	2	8	1	12	4	0	1	1	4	127.67	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
434.52	406.296	434.219214756	166	0	12.629167498	-0.440491200133	12.629167498	0.00728302410832	1.56775018436	1172.86600469991	0.333333333333333	-3.68	32	20516190.0858	186.375789339287	-1.58889999999999	120.2914	2	8	0	2	2	2	0	2	4	2	8	7	0	1	1	4	86.93	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
374.418	356.274	374.093642676	136	0	12.4862489939	-1.21990859136	12.4862489939	0.18401200517	1.56394395381	879.961542730417	0.388888888888889	-2.61	26	985981.827189	153.515555894335	3.0762	94.1685	2	7	0	2	2	1	1	2	8	2	8	3	0	2	2	4	97.75	0	0	0	0	0	1	0	1	0	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
246.31	228.166	246.136827816	96	0	9.64577506929	-0.250866874528	9.64577506929	0.130679799698	1.8538362155	496.32844266839	0.5	-1.55	18	25165.1962579	106.019904479307	2.9349	70.5335	2	4	1	0	1	1	1	2	4	2	4	3	1	0	1	3	58.29	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
489.618	456.354	489.217166156	184	0	12.6722687301	-0.475306172859	12.6722687301	0.223136157393	1.27982764537	1023.78494669175	0.625	-2.11	34	107404364.24	202.892810799368	1.0799	128.3779	2	9	0	3	3	0	2	2	8	2	10	6	0	3	3	5	94.43	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
480.59	452.366	480.183126376	178	0	13.0922188311	-0.378968044008	13.0922188311	0.0544123802253	1.35829869331	1256.08447316456	0.4	-3.17	34	78982950.8972	201.281407387109	4.11044	130.7669	4	8	1	1	2	1	2	3	6	4	9	6	0	1	1	5	116.34	0	0	0	0	0	2	1	1	0	0	2	2	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	2	0	1	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
484.943	463.775	484.130218212	174	0	13.4533533147	-0.715920710749	13.4533533147	0.00504946320092	1.86140275197	1598.83481849433	0.111111111111111	-4.41	35	62690807.6313	206.441176757861	5.61114	135.8607	1	7	0	0	0	2	2	4	6	1	8	5	0	0	0	4	96.49	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
503.946	481.77	503.136031864	182	0	12.6687680991	-0.2880579374	12.6687680991	0.215805305338	1.22934042853	1516.23583563387	0.192307692307692	-4.24	36	254481347.507	210.611455874754	5.4332	134.3357	1	9	0	0	0	2	3	5	8	1	10	9	0	0	0	5	111.62	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	3	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
450.922	424.714	450.170820592	166	0	14.7266948809	-0.608155022011	14.7266948809	0.0822153483598	1.55882791832	1004.89657397417	0.523809523809524	-2.52	31	11968483.0024	184.074565167348	1.21094	109.7486	3	8	0	2	2	1	1	2	5	2	10	4	0	2	2	4	104.94	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
360.443	340.283	360.13684488	132	0	12.2350839842	-0.549826100193	12.2350839842	0.333863312272	1.54994755923	801.67267025039	0.4375	-2.42	25	627231.851063	149.296460349933	2.45374	94.4844	2	8	1	0	1	1	1	2	7	2	9	5	1	0	1	3	101.8	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
427.501	398.269	427.210721028	166	0	13.0559515149	-0.73634688321	13.0559515149	0.0174820784157	1.23944115649	895.198179396652	0.608695652173913	-2.77	31	21609550.2566	181.393280733282	2.7661	111.7977	1	8	1	3	4	1	0	1	5	1	8	4	1	2	3	5	88.18	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
